,user_id,video_id,hourmin,time_ms,is_follow,is_comment,is_forward,is_hate,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_profile_enter,is_rand,tab,split
4204,74,6349,1800,1651658343427,0,0,0,0,25525,56300,0,0,0,1,1,train
4205,230,6352,2200,1651674172451,0,0,0,0,40358,56360,0,0,0,1,1,train
4206,257,2383,1600,1651651333795,0,0,0,0,38052,218800,0,0,0,1,1,train
4207,235,5530,2000,1651667905284,0,0,0,0,48791,119983,0,0,0,1,1,train
4208,235,1934,2100,1651669893586,0,0,0,0,82500,156133,0,0,0,1,1,train
4209,235,836,2100,1651670540815,0,0,0,0,63654,65500,0,0,0,1,1,train
4210,244,6775,2000,1651667439006,0,0,0,0,99826,420483,0,0,0,1,1,train
4211,235,2110,2100,1651671798687,0,0,0,0,30282,68983,0,0,0,1,1,train
4212,239,3569,1800,1651659040204,0,0,0,0,32012,78400,0,0,0,1,1,train
4213,239,1890,1700,1651654965717,0,0,0,0,7734,38016,0,0,0,1,1,train
4214,239,6168,1600,1651650856698,0,0,0,0,7749,181333,0,0,0,1,1,train
4215,675,2421,1200,1651637689808,0,0,0,0,14144,17166,0,0,0,1,1,train
4216,675,2638,1900,1651662164607,0,0,0,0,7026,233360,0,0,0,1,1,train
4217,85,509,0,1651594381876,0,0,0,0,101329,193520,0,0,0,1,1,train
4218,85,2455,800,1651625457381,0,0,0,0,2335,71066,0,0,1,1,1,train
4219,86,1258,700,1651619536388,0,0,0,0,30939,27733,0,0,0,1,1,train
4220,239,6908,1400,1651644178920,0,0,0,0,10581,19860,0,0,0,1,1,train
4221,679,5066,700,1651619146754,0,0,0,0,18689,16966,0,0,0,1,1,train
4222,238,2166,2300,1651677228384,0,0,0,0,10619,84700,0,0,0,1,1,train
4223,680,2556,900,1651627596693,0,0,0,0,11802,66566,0,0,0,1,1,train
4224,87,632,1900,1651664370081,0,0,0,0,14667,18333,0,0,0,1,1,train
4225,871,3451,1200,1651637683533,0,0,0,0,22398,77316,0,0,0,1,1,train
4226,92,6818,2200,1651672885793,0,0,0,0,12198,68266,0,0,0,1,1,train
4227,92,3127,2100,1651671181765,0,0,0,0,8255,30133,0,0,0,1,1,train
4228,92,1562,1900,1651663938073,0,0,0,0,10685,273666,0,0,0,1,1,train
4229,92,3507,1900,1651663684699,0,0,0,0,7993,46066,0,0,0,1,1,train
4230,686,2713,1600,1651650869928,0,0,0,0,34189,74600,0,0,0,1,1,train
4231,874,2934,1100,1651633323703,0,0,0,0,8997,76316,0,0,0,1,1,train
4232,873,359,1900,1651662360991,0,0,0,0,1500,197566,0,0,0,1,1,train
4233,237,3742,1700,1651656289352,0,0,0,0,29075,50000,0,0,0,1,1,train
4234,236,7268,0,1651593478213,0,0,0,0,18744,18023,0,0,0,1,1,train
4235,874,5543,1000,1651631693459,0,0,0,0,52269,30066,0,0,0,1,1,train
4236,83,2498,2100,1651672055638,0,0,0,0,49786,115215,0,0,0,1,1,train
4237,657,5084,800,1651621661943,0,0,0,0,12299,57666,0,0,0,1,1,train
4238,235,1090,2000,1651667328507,0,0,0,0,31859,81866,0,0,0,1,1,train
4239,235,3787,1600,1651653031289,0,0,0,0,9193,62166,0,0,0,1,1,train
4240,257,7190,1500,1651646939801,0,0,0,0,349027,393100,0,0,0,1,1,train
4241,257,6752,900,1651625888214,0,0,0,0,57731,56200,0,0,0,1,1,train
4242,659,2962,1300,1651639717764,0,0,0,0,40485,69708,0,0,0,1,1,train
4243,659,5093,1300,1651641420887,0,0,0,0,8064,9266,0,0,0,1,1,train
4244,659,5964,1400,1651644240364,0,0,0,0,44433,81733,0,0,0,1,1,train
4245,659,3892,1400,1651644664657,0,0,0,0,8793,169800,0,0,0,1,1,train
4246,659,6025,2000,1651668571359,0,0,0,0,33453,33433,0,0,0,1,1,train
4247,697,599,2000,1651666197313,0,0,0,0,23028,63000,0,0,0,1,1,train
4248,697,748,1900,1651663353816,0,0,0,0,777,0,0,0,0,1,1,train
4249,78,3109,1900,1651663752447,0,0,0,0,38388,77033,0,0,0,1,1,train
4250,93,5654,1000,1651629510075,0,0,0,0,13291,72380,0,0,0,1,1,train
4251,93,5301,200,1651602148511,0,0,0,0,25770,142760,0,0,0,1,1,train
4252,232,4709,900,1651626067611,0,0,0,0,14767,23560,0,0,0,1,1,train
4253,663,2901,1800,1651660412588,0,0,0,0,9140,28800,0,0,0,1,1,train
4254,233,633,1200,1651639891308,0,0,0,0,21852,89283,0,0,0,1,1,train
4255,867,1318,1400,1651644160073,0,0,0,0,62410,63960,0,0,0,1,1,train
4256,79,5489,600,1651615777829,0,0,0,0,20319,115923,0,0,0,1,1,train
4257,664,6567,2000,1651665622737,0,0,0,0,55426,73700,0,0,0,1,1,train
4258,671,5115,1900,1651663900652,0,0,0,0,10994,334850,0,0,0,1,1,train
4259,695,4634,1900,1651662070770,0,0,0,0,24854,62041,0,0,0,1,1,train
4260,235,7066,700,1651621775701,0,0,0,0,12922,71600,0,0,0,1,1,train
4261,235,5610,1000,1651631027406,0,0,0,0,65454,64133,0,0,0,1,1,train
4262,235,2136,1100,1651633774134,0,0,0,0,18430,245200,0,0,0,1,1,train
4263,235,3560,1100,1651633950928,0,0,0,0,29406,209960,0,0,0,1,1,train
4264,235,3341,1400,1651646445297,0,0,0,0,10048,201933,0,0,0,1,1,train
4265,235,1107,1500,1651648454158,0,0,0,0,132754,263080,0,0,0,1,1,train
4266,673,4973,1000,1651631660121,0,0,0,0,13442,270550,0,0,0,1,1,train
4267,673,6357,1000,1651632305297,0,0,0,0,14042,160240,0,0,0,1,1,train
4268,673,4169,2000,1651664833272,0,0,0,0,132132,131125,0,0,0,1,1,train
4269,235,423,1600,1651653293415,0,0,0,0,15293,262866,0,0,0,1,1,train
4270,718,4187,1300,1651640339460,0,0,0,0,10087,66266,0,0,0,1,1,train
4271,904,6162,2300,1651678979108,0,0,0,0,155522,169583,0,0,0,1,11,train
4272,277,1459,1600,1651653216582,0,0,0,0,20514,19216,0,0,0,1,1,train
4273,321,4955,1800,1651659350288,0,0,0,0,13948,13200,0,0,0,1,1,train
4274,321,5253,1400,1651644518144,0,0,0,0,24080,89440,0,0,0,1,1,train
4275,321,5880,0,1651592540562,0,0,0,0,9680,89200,0,0,0,1,1,train
4276,318,4020,1200,1651637066123,0,0,0,0,10992,7180,0,0,0,1,1,train
4277,318,5567,1100,1651634828239,0,0,0,0,9238,253233,0,0,0,1,1,train
4278,318,5362,100,1651598407891,0,0,0,0,12172,242280,0,0,0,1,1,train
4279,713,2689,2200,1651673912702,0,0,0,0,26741,25250,0,0,0,1,1,train
4280,847,3656,1800,1651660455981,0,0,0,0,7538,41000,0,0,0,1,1,train
4281,847,798,2000,1651668647343,0,0,0,0,19860,282600,0,4854,0,1,1,train
4282,317,6311,1500,1651648886193,0,0,0,0,14973,143640,0,0,0,1,1,train
4283,317,123,600,1651615235360,0,0,0,0,15745,12800,0,0,0,1,1,train
4284,317,2820,400,1651610576730,0,0,0,0,60933,167733,0,0,0,1,1,train
4285,616,2720,1300,1651640846709,0,0,0,0,16814,132566,0,0,0,1,1,train
4286,617,5250,2100,1651669899616,0,0,0,0,21566,79200,0,0,0,1,1,train
4287,710,3347,1500,1651649825825,0,0,0,0,8371,25266,0,0,0,1,1,train
4288,914,3310,1800,1651660001209,0,0,0,0,6945,6133,0,0,0,1,1,train
4289,913,7141,2000,1651668077813,0,0,0,0,31378,293266,0,0,0,1,1,train
4290,316,6396,1500,1651647259819,0,0,0,0,17336,14516,0,0,0,1,1,train
4291,314,5159,1900,1651662345987,0,0,0,0,173006,221733,0,0,0,1,1,train
4292,314,5940,1900,1651661498428,0,0,0,0,18488,133600,0,0,0,1,1,train
4293,313,3449,1100,1651632881081,0,0,0,0,45346,123998,0,0,0,1,1,train
4294,912,3671,800,1651624720532,0,0,0,0,7572,135766,0,0,0,1,1,train
4295,910,5521,1600,1651651550082,0,0,0,0,2187,7916,0,0,0,1,1,train
4296,621,5638,1200,1651636448511,0,0,0,0,16071,56966,0,0,0,1,1,train
4297,950,1025,1200,1651637254663,0,0,0,0,8444,8883,0,0,0,1,1,train
4298,621,4641,1500,1651648471878,0,0,0,0,18231,208666,0,0,0,1,1,train
4299,621,5288,1700,1651654018610,0,0,0,0,9918,245640,0,0,0,1,1,train
4300,621,5599,1700,1651657215331,0,0,0,0,14485,156700,0,0,0,1,1,train
4301,910,2923,1500,1651650670876,0,0,0,0,21057,19120,0,0,0,1,1,train
4302,321,3083,2300,1651676593097,0,0,0,0,16223,20500,0,0,0,1,1,train
4303,910,2045,1500,1651648543684,0,0,0,0,2014,258300,0,0,0,1,1,train
4304,321,3302,2300,1651677175443,0,0,0,0,19442,285233,0,0,0,1,1,train
4305,714,5336,700,1651619867565,0,0,0,0,19388,9000,0,4909,0,1,1,train
4306,335,5626,1200,1651638782677,0,0,0,0,70763,99000,0,0,0,1,1,train
4307,334,7120,600,1651617024331,0,0,0,0,24302,7033,0,0,0,1,1,train
4308,329,7211,1500,1651648759742,0,0,0,0,6448,8400,0,0,0,1,1,train
4309,329,6897,100,1651599286319,0,0,0,0,29581,13980,0,0,0,1,1,train
4310,329,6371,0,1651595316791,0,0,0,0,7790,214222,0,0,0,1,1,train
4311,329,4633,0,1651595090254,0,0,0,0,26251,25466,0,0,0,1,1,train
4312,919,7060,2300,1651676288395,0,0,0,0,65105,63400,0,0,0,1,1,train
4313,328,3014,900,1651626898030,0,0,0,0,19910,15066,0,0,0,1,1,train
4314,919,3449,2200,1651672622949,0,0,0,0,80194,123998,0,0,0,1,1,train
4315,919,3640,1700,1651654498196,0,0,0,0,286814,286360,0,0,0,1,1,train
4316,919,6,1600,1651651054932,0,0,0,0,108772,114500,0,0,0,1,1,train
4317,919,2055,1100,1651636246369,0,0,0,1,11682,15800,0,0,0,1,1,train
4318,716,4105,2300,1651678920844,0,0,0,0,82782,80760,0,0,0,1,1,train
4319,716,4643,1700,1651654940494,0,0,0,0,7082,116250,0,0,0,1,1,train
4320,716,463,0,1651595645041,0,0,0,0,7070,87700,0,0,0,1,1,train
4321,597,4359,1800,1651660309590,0,0,0,0,36161,20100,0,0,0,1,1,train
4322,212,5227,800,1651623236913,0,0,0,0,28637,36500,0,0,0,1,1,train
4323,847,2737,100,1651597544570,0,0,0,0,16636,146016,0,0,0,1,1,train
4324,847,2902,900,1651626421459,0,0,0,0,10010,26166,0,0,0,1,1,train
4325,714,6835,900,1651625550025,0,0,0,0,20174,19066,0,0,0,1,1,train
4326,714,2534,800,1651623121432,0,0,0,0,21186,161933,0,0,0,1,1,train
4327,714,6363,800,1651621894629,0,0,0,0,37853,71983,0,0,0,1,1,train
4328,324,2195,1600,1651651362095,0,0,0,0,17263,19633,0,0,0,1,1,train
4329,598,3959,1300,1651640034085,0,0,0,0,23734,85800,0,0,0,1,1,train
4330,598,6477,1800,1651659189133,0,0,0,0,71288,120560,0,0,0,1,1,train
4331,714,5694,700,1651621536115,0,0,0,0,7581,293380,0,0,0,1,1,train
4332,599,6401,1400,1651645801549,0,0,0,0,32067,376566,0,0,0,1,1,train
4333,599,2519,1700,1651656442880,0,0,0,0,34528,69000,0,0,0,1,1,train
4334,714,2118,700,1651620647400,0,0,0,0,32109,96066,0,0,1,1,1,train
4335,918,3825,2300,1651676368532,0,0,0,0,11416,178383,0,0,0,1,1,train
4336,277,4326,1500,1651648284109,0,0,0,0,54580,103633,0,0,0,1,1,train
4337,623,6538,2200,1651674792370,0,0,0,0,7494,31333,0,0,0,1,1,train
4338,68,6198,1500,1651650011093,0,0,0,0,9267,98333,0,0,0,1,1,train
4339,707,4525,600,1651615717089,0,0,0,0,106999,104479,0,0,0,1,1,train
4340,858,1145,1100,1651633277003,0,0,0,0,7740,236933,0,0,0,1,1,train
4341,906,5832,1500,1651649854610,0,0,0,0,8046,101283,0,0,0,1,1,train
4342,906,359,1000,1651632393301,0,0,0,0,8689,197566,0,0,0,1,1,train
4343,639,7016,800,1651625259077,0,0,0,0,8185,21550,0,0,0,1,1,train
4344,639,4537,1400,1651643547616,0,0,0,0,7719,120416,0,0,0,1,1,train
4345,299,6469,2000,1651667987723,0,0,0,0,72336,70453,0,0,0,1,1,train
4346,299,7051,1900,1651662595171,0,0,0,0,35919,65666,0,0,0,1,1,train
4347,299,6380,1900,1651661971791,0,0,0,0,35524,33500,0,0,0,1,1,train
4348,299,5585,1800,1651661305404,0,0,0,0,7405,31516,0,0,0,1,1,train
4349,299,2088,1800,1651660481264,0,0,0,0,8283,382066,0,0,0,1,1,train
4350,299,2544,1800,1651657451440,0,0,0,0,21254,14500,0,0,0,1,1,train
4351,299,1456,800,1651623948097,0,0,0,0,80459,80200,0,0,0,1,1,train
4352,299,6258,800,1651622621731,0,0,0,0,8712,198080,0,0,0,1,1,train
4353,70,5881,500,1651611343751,0,0,0,0,109966,168483,0,3866,0,1,1,train
4354,296,5058,1100,1651633597427,0,0,0,0,63768,71833,0,10068,0,1,1,train
4355,70,4655,1900,1651664233266,0,0,0,0,10216,17533,0,0,0,1,1,train
4356,283,3862,2200,1651672599072,0,0,0,0,19835,38200,0,0,0,1,1,train
4357,283,3479,1700,1651657909261,0,0,0,0,11677,143483,0,0,0,1,1,train
4358,283,1598,1400,1651643999230,0,0,0,0,13321,132916,0,0,0,1,1,train
4359,99,116,1300,1651639568255,0,0,0,0,16193,186000,0,0,0,1,1,train
4360,860,1807,2100,1651672235704,0,0,0,0,53135,54333,0,0,0,1,1,train
4361,282,1218,1900,1651661583878,0,0,0,0,16406,191666,0,0,0,1,1,train
4362,282,4160,1800,1651660289401,0,0,0,0,25078,134866,0,0,0,1,1,train
4363,282,1280,1200,1651636645483,0,0,0,0,21253,22833,0,0,0,1,1,train
4364,282,6365,800,1651622780646,0,0,0,0,9667,68100,0,0,0,1,1,train
4365,279,2885,2100,1651668900665,0,0,0,0,2019,13466,0,0,0,1,1,train
4366,279,1231,1400,1651645491986,0,0,0,0,7470,610200,0,0,0,1,1,train
4367,706,3991,0,1651593182872,0,0,0,0,55212,174480,0,0,0,1,1,train
4368,906,6874,1600,1651653696295,0,0,0,0,15974,33250,0,0,0,1,1,train
4369,624,6630,1500,1651648000700,0,0,0,0,9073,161840,0,0,0,1,1,train
4370,707,3577,600,1651617416847,0,0,0,0,12616,235750,0,0,0,1,1,train
4371,906,1162,1700,1651654790943,0,0,0,0,1493,267900,0,0,0,1,1,train
4372,309,2718,1800,1651660961321,0,0,0,0,16691,39750,0,0,0,1,1,train
4373,309,4607,1500,1651648463683,0,0,0,0,35787,64200,0,0,0,1,1,train
4374,309,132,1500,1651647760474,0,0,0,0,11143,25483,0,0,0,1,1,train
4375,309,5954,1400,1651645516526,0,0,0,0,856,241216,0,0,0,1,1,train
4376,907,474,2100,1651669972332,0,0,0,0,53237,37433,0,0,0,1,1,train
4377,907,6439,1200,1651638769871,0,0,0,0,19989,43400,0,0,0,1,1,train
4378,907,3539,1100,1651635648503,0,0,0,0,24788,173933,0,0,0,1,1,train
4379,709,5234,1700,1651656348604,0,0,0,0,34956,32960,0,0,0,1,1,train
4380,709,2365,1700,1651655666324,0,0,0,0,7085,65566,0,0,0,1,1,train
4381,709,3933,1700,1651654495184,0,0,0,0,8844,12366,0,0,0,1,1,train
4382,709,4778,1600,1651651325575,0,0,0,0,13472,388900,0,0,0,1,1,train
4383,305,3910,1300,1651643169200,0,0,0,0,9715,78166,0,0,0,1,1,train
4384,305,6951,1000,1651630263566,0,0,0,0,24748,160016,0,0,0,1,1,train
4385,305,5706,700,1651621645182,0,0,0,0,8667,25216,0,0,0,1,1,train
4386,305,4512,700,1651620000531,0,0,0,0,14020,52733,0,0,0,1,1,train
4387,218,695,200,1651602915506,0,0,0,0,8381,104533,0,0,0,1,1,train
4388,852,1342,400,1651609945683,0,0,0,0,7007,8850,0,0,0,1,1,train
4389,304,2354,1800,1651661300762,0,0,0,0,22463,13000,0,0,0,1,1,train
4390,304,4014,1700,1651657336394,0,0,0,0,27946,29466,0,0,0,1,1,train
4391,304,1653,1200,1651636767142,0,0,0,0,8901,78960,0,0,0,1,1,train
4392,69,5176,300,1651607512300,0,0,0,0,7646,99375,0,0,0,1,1,train
4393,853,2733,600,1651617662293,0,0,0,0,127596,137120,0,0,0,1,1,train
4394,853,6569,1000,1651630381936,0,0,0,0,8875,10200,0,0,0,1,1,train
4395,626,5309,0,1651594814057,0,0,0,0,106343,105920,0,0,0,1,1,train
4396,853,6876,1900,1651662700063,0,0,0,0,9601,36202,0,0,0,1,1,train
4397,854,6264,2200,1651673501487,0,0,0,0,70400,68283,0,0,0,1,1,train
4398,707,6579,1000,1651631969133,0,0,0,0,55957,78633,0,0,0,1,1,train
4399,906,4891,2200,1651674829769,0,0,0,0,20431,73333,0,0,0,1,1,train
4400,906,6511,1900,1651662551399,0,0,0,0,9578,93000,0,0,0,1,1,train
4401,707,5038,1000,1651630513188,0,0,0,0,54267,52200,0,0,0,1,1,train
4402,621,122,1500,1651647760197,0,0,0,0,7737,76133,0,0,0,1,1,train
4403,688,7372,2000,1651668394437,0,0,0,0,10086,106533,0,0,0,1,1,train
4404,385,548,700,1651618676773,0,0,0,1,11217,187720,0,0,0,1,1,train
4405,974,740,700,1651619171369,0,0,0,0,7391,37433,0,0,0,1,1,train
4406,773,6438,1800,1651660954121,0,0,0,0,12354,214880,0,0,0,1,1,train
4407,137,5399,1500,1651646834909,0,0,0,0,118754,62400,0,61647,0,1,1,train
4408,136,2365,1800,1651660545500,0,0,0,0,34594,65566,0,0,0,1,1,train
4409,972,1481,1600,1651651416886,0,0,0,0,24408,31400,0,0,0,1,1,train
4410,13,3624,1200,1651639609862,0,0,0,0,81279,151233,0,0,0,1,1,train
4411,819,737,900,1651628566672,0,0,0,0,0,253416,0,0,0,1,1,train
4412,820,5014,1200,1651638548260,0,0,0,0,44454,274100,0,0,0,1,1,train
4413,769,318,1700,1651657809688,0,0,0,0,14302,166650,0,0,0,1,1,train
4414,769,4270,1100,1651634648823,0,0,0,0,2985,6933,0,0,0,1,1,train
4415,768,2031,900,1651627353576,0,0,0,0,12069,53550,0,0,0,1,1,train
4416,132,474,2100,1651671882031,0,0,0,0,7947,37433,0,0,0,1,1,train
4417,151,4758,1100,1651633874635,0,0,0,0,33641,42666,0,0,0,1,1,train
4418,152,691,2200,1651672927137,0,0,0,0,21294,18616,0,0,0,1,1,train
4419,126,6123,1900,1651662158488,0,0,0,0,9115,110840,0,0,0,1,1,train
4420,126,2465,900,1651626413466,0,0,0,0,69749,179666,0,0,0,1,1,train
4421,503,2903,0,1651595625468,0,0,0,0,7147,0,0,0,0,1,1,train
4422,503,2143,1200,1651638701851,0,0,0,0,13554,76533,0,0,0,1,1,train
4423,503,2491,2300,1651676238484,0,0,0,0,52232,146500,0,0,0,1,1,train
4424,158,472,1000,1651631531038,0,0,0,0,18809,22783,0,0,0,1,1,train
4425,971,2793,1000,1651632031351,0,0,0,0,8522,15783,0,0,0,1,1,train
4426,971,1328,1000,1651631870316,0,0,0,0,8641,107950,0,0,0,1,1,train
4427,15,6708,1900,1651663612051,0,0,0,0,8362,196800,0,0,0,1,1,train
4428,773,875,2000,1651668571096,0,0,0,0,69384,93833,0,0,0,1,1,train
4429,970,1787,2300,1651675995758,0,0,0,0,21712,71333,0,0,0,1,1,train
4430,773,3785,2100,1651668782909,0,0,0,0,11191,142000,0,0,0,1,1,train
4431,498,3324,1100,1651632768746,0,0,0,0,190623,195051,0,0,0,1,1,train
4432,150,4780,2300,1651677964883,0,0,0,0,11159,45266,0,0,0,1,1,train
4433,150,6439,2300,1651679376409,0,0,0,0,17788,43400,0,0,0,1,1,train
4434,487,2702,800,1651622337798,0,0,0,0,71795,69720,0,0,0,1,1,train
4435,139,4971,1600,1651651949344,0,0,0,0,92778,88920,0,0,0,1,1,train
4436,981,5977,1600,1651652680535,0,0,0,0,19998,219650,0,0,0,1,1,train
4437,981,7297,1100,1651633432112,0,0,0,0,7611,7966,0,0,0,1,1,train
4438,777,5881,2300,1651679167796,0,0,0,0,10166,168483,0,0,0,1,1,train
4439,777,639,1800,1651658719803,0,0,0,0,34665,64700,0,0,0,1,1,train
4440,776,939,1900,1651664925551,0,0,0,0,16299,49115,0,0,0,1,1,train
4441,776,3870,1800,1651660531112,0,0,0,0,67537,67500,0,0,0,1,1,train
4442,776,5829,1400,1651646195804,0,0,0,0,14713,21000,0,0,0,1,1,train
4443,776,3761,1400,1651643855604,0,0,0,0,71837,69750,0,0,0,1,1,train
4444,776,2350,1200,1651637210866,0,0,0,0,18452,114180,0,0,0,1,1,train
4445,139,4826,1200,1651636275087,0,0,0,0,13185,21758,0,0,0,1,1,train
4446,775,3732,1800,1651660908898,0,0,0,0,12021,205000,0,0,0,1,1,train
4447,775,4781,1800,1651660712288,0,0,0,0,12465,21400,0,0,0,1,1,train
4448,139,6275,900,1651625282090,0,0,0,0,10998,41413,0,0,0,1,1,train
4449,950,7123,1800,1651659300465,0,0,0,0,35668,11033,0,17941,0,1,1,train
4450,139,980,800,1651625127764,0,0,0,0,20429,226933,0,0,0,1,1,train
4451,139,3583,800,1651622123239,0,0,0,0,14303,13550,0,0,0,1,1,train
4452,11,5074,800,1651623956636,0,0,0,0,20529,148500,0,0,0,1,1,train
4453,975,4598,900,1651628597790,0,0,0,0,9004,37466,0,0,0,1,1,train
4454,773,4409,2200,1651671860377,0,0,0,0,14348,248466,0,0,0,1,1,train
4455,773,1636,2100,1651669699802,0,0,0,0,8364,191833,0,0,0,1,1,train
4456,150,1677,2200,1651673568347,0,0,0,0,17812,15081,0,0,0,1,1,train
4457,764,5933,2000,1651667052436,0,0,0,0,26210,82320,0,0,0,1,1,train
4458,764,3805,2000,1651665866193,0,0,0,0,16592,145344,0,0,0,1,1,train
4459,511,778,1000,1651629757000,0,0,0,0,10521,121300,0,0,0,1,1,train
4460,511,5346,1200,1651636339879,0,0,0,0,1782,43600,0,0,0,1,1,train
4461,511,113,1200,1651638640741,0,0,0,0,7374,14733,0,0,0,1,1,train
4462,511,2654,1300,1651642996393,0,0,0,0,7408,18966,0,0,0,1,1,train
4463,758,2310,1600,1651652456560,0,0,0,0,141401,220800,0,0,0,1,1,train
4464,758,4165,1600,1651650760372,0,0,0,0,10566,59040,0,0,0,1,1,train
4465,170,3072,600,1651616055186,0,0,0,0,42556,35960,0,0,0,1,1,train
4466,170,4392,700,1651621227742,0,0,0,0,16565,85166,0,0,0,1,1,train
4467,171,1114,1000,1651631257144,0,0,0,0,9638,126666,0,0,0,1,1,train
4468,171,7134,1000,1651631782314,0,0,0,0,15804,252300,0,0,0,1,1,train
4469,514,2321,1200,1651636520451,0,0,0,0,45740,65033,0,0,0,1,1,train
4470,514,5110,2300,1651675890268,0,0,0,0,42979,174320,0,0,0,1,1,train
4471,754,1625,400,1651608514103,0,0,0,0,16957,102000,0,0,0,1,1,train
4472,117,6987,1400,1651646390145,0,0,0,0,11498,13866,0,0,0,1,1,train
4473,967,2851,2300,1651676803099,0,0,0,0,13291,100666,0,0,0,1,1,train
4474,967,943,2000,1651666295451,0,0,0,0,23977,145450,0,0,0,1,1,train
4475,25,1099,0,1651594283880,0,0,0,0,19227,124300,0,0,0,1,1,train
4476,26,4603,1600,1651652110873,0,0,0,0,12387,305733,0,0,0,1,1,train
4477,751,1526,1600,1651653899259,0,0,0,0,1325,87520,0,2740,0,1,1,train
4478,751,7013,1600,1651653656241,0,0,0,0,14509,72240,0,0,0,1,1,train
4479,751,3648,1600,1651651099630,0,0,0,0,4549,6933,0,0,0,1,1,train
4480,176,571,2300,1651678177170,0,0,0,0,80123,83266,0,0,0,1,1,train
4481,177,6597,2300,1651679319732,0,0,0,0,7547,17650,0,0,0,1,1,train
4482,170,7123,500,1651614375184,0,0,0,0,16977,11033,0,0,0,1,1,train
4483,764,660,2000,1651666444715,0,0,0,0,10448,101033,0,0,0,1,1,train
4484,169,3267,1300,1651641279459,0,0,0,0,12925,41066,0,0,0,1,1,train
4485,762,285,800,1651625428106,0,0,0,0,7871,6866,0,0,0,1,1,train
4486,764,3358,1900,1651661905088,0,0,0,0,19402,79600,0,0,0,1,1,train
4487,504,6946,1500,1651648003712,0,0,0,0,27570,12366,0,0,0,1,1,train
4488,122,2745,1200,1651639009574,0,0,0,0,62295,9800,0,0,0,1,1,train
4489,506,3321,600,1651615398695,0,0,0,0,30369,71240,0,0,0,1,1,train
4490,506,7369,2000,1651667189187,0,0,0,0,91547,237900,0,0,0,1,1,train
4491,969,3812,1300,1651641740858,0,0,0,0,16169,10866,0,0,0,1,1,train
4492,969,5544,600,1651615827408,0,0,0,0,9123,135666,0,0,0,1,1,train
4493,159,2795,400,1651609775831,0,0,0,0,19539,79960,0,0,0,1,1,train
4494,159,3566,1000,1651628766039,0,0,0,0,61600,65133,0,0,0,1,1,train
4495,159,6682,1000,1651629695127,0,0,0,0,11743,144040,0,0,0,1,1,train
4496,164,5532,300,1651604799001,0,0,0,0,75346,92166,0,0,0,1,1,train
4497,508,5873,1900,1651663019670,0,0,0,0,7172,168166,0,0,0,1,1,train
4498,167,4893,2000,1651665001676,0,0,0,0,25361,196483,0,15028,0,1,1,train
4499,821,4906,1000,1651630708211,0,0,0,0,6057,149923,0,0,0,1,1,train
4500,821,6597,1000,1651631753773,0,0,0,0,4176,17650,0,0,0,1,1,train
4501,821,2111,1200,1651636456478,0,0,0,0,13589,14066,0,0,0,1,1,train
4502,821,1226,1700,1651656813188,0,1,0,0,26001,26000,0,21563,0,1,1,train
4503,821,318,2000,1651666461807,0,0,0,0,5482,166650,0,0,0,1,1,train
4504,821,5505,2000,1651666753972,0,0,0,0,36404,100800,0,0,1,1,1,train
4505,821,7071,2300,1651677172955,0,0,0,0,1373,45566,0,0,0,1,1,train
4506,762,1373,1200,1651637988425,0,0,0,0,7069,48800,0,0,0,1,1,train
4507,762,5352,900,1651627171509,0,0,0,0,102797,114616,0,0,0,1,1,train
4508,762,1936,900,1651625785574,0,0,0,0,53587,24983,0,0,0,1,1,train
4509,168,7021,2200,1651672236612,0,0,0,0,97631,96600,0,0,0,1,1,train
4510,150,4158,1100,1651634221332,0,0,0,0,8545,29366,0,0,0,1,1,train
4511,484,6778,1200,1651639151711,0,0,0,0,10510,10700,0,0,0,1,1,train
4512,484,814,1100,1651633735701,0,0,0,0,74208,183700,0,0,0,1,1,train
4513,413,2688,700,1651619652338,0,0,0,0,7190,27950,0,0,0,1,1,train
4514,145,7214,1600,1651651944176,0,0,0,0,67014,140466,0,56779,0,1,1,train
4515,145,2344,2100,1651669830285,0,0,0,0,10189,7200,0,3018,0,1,1,train
4516,411,621,1900,1651661776535,0,0,0,0,130259,130000,0,0,0,1,1,train
4517,440,5216,900,1651628300186,0,0,0,0,35659,257300,0,0,0,1,1,train
4518,989,1479,1600,1651653160937,0,0,0,0,98378,102666,0,10564,0,1,1,train
4519,5,7334,800,1651624145710,0,0,0,0,15154,116166,0,0,0,1,1,train
4520,442,2961,800,1651624300979,0,0,0,0,39166,32383,0,0,0,1,1,train
4521,442,1751,1200,1651637639383,0,0,0,0,8657,94833,0,0,0,1,1,train
4522,442,7328,1700,1651657113395,0,0,0,0,23325,278766,0,0,0,1,1,train
4523,443,2186,1600,1651651165618,0,0,0,0,987,25233,0,0,0,1,1,train
4524,147,2329,800,1651623571452,0,0,0,0,54432,78733,0,0,0,1,1,train
4525,447,2941,100,1651598972671,0,0,0,0,10305,139433,0,0,0,1,1,train
4526,447,7343,1300,1651641472386,0,0,0,0,9683,114416,0,0,0,1,1,train
4527,449,6613,0,1651596518920,0,0,0,0,18145,15307,0,0,0,1,1,train
4528,796,6313,1900,1651663713123,0,0,0,0,9013,118993,0,0,0,1,1,train
4529,148,2074,1700,1651654680050,0,0,0,0,9819,537000,0,0,0,1,1,train
